"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Pakistan","PAK","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","274.687255668491","97.1856793835745","146.856306752163","171.698113207547","145.124562487132","212.269146815982","361.258133667217","461.053841659914","230.02474340861","212.398659036876","173.16485997579","155.169532208453","133.073803945155","130.621241377617","169.331967714321","194.832449648481","220.947498783125","241.767059444249","219.967490116594","169.325492041088","138.097789736592","127.760003614156","108.850698135173","112.090029565552","128.154224134349","147.08705507031","143.90607706613","143.388194367161","149.839745495394","154.593417219506","162.031772841298","161.247132269921","129.413828503981","127.776464392299","140.820233218163","136.939242259148","153.898691938608","136.700763398446","125.204401820834","128.93889275766","130.403107229535","131.929127052723","130.305346133015","129.674557492732","133.831467366353","136.231772705766","130.057379202732","121.657676541249","143.176325753552","129.851730860829","126.213899168728","134.233940512572","141.21382488133","132.726246297047","119.90701555154","119.082303557424","131.631586687149","131.631586687149","124.448134116457","121.145921159491","122.732383729851","107.061655282636","","",
"Panama","PAN","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","123.68257317535","143.148145805129","136.111111111111","125.472537750223","134.456577104291","159.701492537313","250.159744408946","175.445595854922","204.535084860488","321.75572519084","286.250261999581","460.470125845584","405.178356380549","548.411503570739","280.417964972601","218.764212741404","190.440291155867","181.878560400362","165.818366799022","151.914198634277","146.28402012059","122.942605907258","235.956307173808","129.6733706336","101.167059706292","198.412698412698","331.203667995029","260.62010308087","378.849841847027","282.346629469675","329.036186499652","592.441176470588","1134.07195421096","1115.14919663351","907.100591715976","1235.33333333333","1535","3968.75","6454.72972972973","7640.32451923077","11382.0484980094","","","","","","","","","","","","","","","","","","","","","","","",
"Philippines","PHL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","560.618702770781","695.127518891688","715.384615384615","534.545454545455","592.670157068063","287.837837837838","180.808328230251","181.87427312236","219.731989314183","226.739559262808","208.27517447657","198.765432098765","273.463926467322","298.445037409093","243.193997856377","338.413098236776","388.012745112636","380.868141668601","460.699865410498","470.422535211268","403.470302341728","950.233709100907","760.873751857822","886.056484304332","142.917527331352","103.670212765957","152.8446458353","154.604434501463","167.850707688824","170.319698288367","130.673475342865","155.268817204301","165.106569343066","160.512937086314","124.733870144055","139.278767360225","188.134131257614","166.581577880096","198.441843960278","230.662705839499","217.434192219934","171.270271010742","257.573698045167","323.47743883823","288.096919150689","291.785163780291","332.58613204941","755.740346891058","1197.14849000807","7391.17782484575","377.163631499494","228.194691121692","647.399506653491","646.557286306566","893.737141541349","714.988055567306","652.885158256528","366.21123428811","1403.63254077089","634.156607196609","329.546735569011","198.603750140797","","",
"Palau","PLW","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","172.638524672592","160.32861636867","164.712784299064","164.290581314047","176.240038634743","191.367439159392","187.79699198712","173.612122352148","164.220513946251","157.858029840705","161.682274904652","159.483352492467","153.401501173121","151.718002491339","149.12097709378","144.812015987505","144.963868675209","142.878846868671","157.579420338613","164.068544032502","156.366374282125","146.501148576112","154.724066269103","146.612778149003","159.285545922356","147.479869123184","131.827241134872","132.640552608765","128.487345931441","90.3834877448106","72.4888162268015","80.4987383669465","87.1508672284376","84.9031948925474","72.9660097937064","80.205175879397","83.7124569177745","75.744722249246","83.3015006821282","83.744685263922","77.2562308755003","71.5767045454545","66.3707037643208","62.5345622119816","74.3608169440242","75.7378939277479","75.6890459363958","74.1953125","89.6406882591093","79.6738687321647","71.5186028853455","71.9511292114032","77.0421974522293","67.2848270875303","66.0748492713255","72.1429823369709","70.2190295396031","66.0297948446581","67.2640793339019","58.9478909508339","58.7364428884062","72.0027551777227","","",
"Pre-demographic dividend","PRE","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","1850","1042.25352112676","972.773279352227","557.682926829268","506.928571428571","690.965013456363","629.474727452924","140.160519544173","103.846358744872","225.448988295503","220.857191839534","144.696261006259","167.979743430371","188.23405680809","294.571406056069","304.116095434382","177.361964987466","123.926057790119","88.8556086506725","111.109113637219","401.394581318597","553.497376841979","198.613229010015","182.251217082649","130.424266675118","125.753161067479","107.738994827825","65.6998746237477","61.8613595363298","90.3876065451378","138.357752714241","122.609248899486","137.128450106157","147.730444569499","117.906815556411","121.526813271605","133.435715818845","127.984627209839","142.287761364928","124.251521045993","93.0563075257174","156.509191481931","483.687737903047","346.804827819921","369.687628640441","352.969390597002","373.530595989445","318.468561791112","338.903695708525","605.408361712312","445.937591140165","319.107939062374","297.752102007527","358.52064550243","409.177742989627","302.904015344431","352.121012314247","331.247495930625","322.487636735879","401.221983731459","363.627919438162","170.005931307958","","",
"Puerto Rico (US)","PRI","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","100","100","100","100","100","102.762430939227","107.772020725389","122.549019607843","111.106194690265","105.958904109589","106.320754716981","107.820895522388","115.700934579439","114.710743801653","115.68","110.764587525151","107.689594356261","114.947526236882","110.664697193501","107.235294117647","107.684931506849","103.133704735376","102.005420054201","101.595744680851","110.37908496732","97.2072072072072","94.7395171537484","101.129234629862","102.220828105395","104.44165621079","101.76913425345","99.0506329113924","96.9620253164557","96.7065868263473","109.684210526316","101.086956521739","185.978260869565","191.707317073171","243.269230769231","512","649.884526558891","563.127272727273","468.25","239.067164179105","216.322537313433","238.288815384615","187.306892307692","181.394430769231","208.072507692308","272.249138461538","326.862061538461","257.519769230769","272.459092307692","222.240415384615","183.374615384615","240.969569230769","232.057076923077","317.776030769231","472.443244444444","","","","","",
"Portugal","PRT","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","100.919555341309","94.8664256744842","95.6485582461176","97.4312025418709","85.4418384269131","74.1084933831204","90.9057609735252","81.291193876498","99.9713710314326","85.7626893436088","73.4972993508531","96.1353730092204","93.2389763779528","76.5964659213848","85.739313244569","89.7134037685109","88.2995003531535","84.859229720378","85.677417346367","94.6348700558365","99.9712637406607","111.188229718668","119.678280468246","105.350194552529","98.6530612244898","114.249363867684","111.328280813722","134.046426945835","118.820468343452","125.631768953069","184.285714285714","172.857142857143","155.27950310559","160","135.555555555556","134.375","118.592964824121","128.571428571429","133.14606741573","122.346368715084","113.599126160568","80.714297771679","80.409490083651","79.6115723930676","81.1442170338621","88.1598357910783","124.896217498818","97.0989060412031","154.053607561269","106.068073713957","82.9940401693089","100.172640343175","143.233367800065","129.967593941204","122.241916307342","115.937058718842","110.62699709224","148.28651379486","155.079562701113","148.974838326471","146.171712420887","91.8236713114444","","",
"Paraguay","PRY","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","86.8210759623914","88.2532601354932","85.8374186834934","83.8087851770611","81.3741907385801","81.500358867963","82.0062813489676","81.5255303797647","81.379246173661","82.7361997802983","82.9335883882685","82.4174814177016","83.0828058019102","76.4689829770049","84.9631017546826","84.7731469347931","82.0809157862787","81.002761112569","79.3930996531565","77.784767307569","85.5346817578941","84.6190290308577","80.8488199008005","78.468519848116","83.5054891884795","79.1784713827019","75.6572006898594","74.7030941161933","78.1927103387576","76.4872572865532","74.886494183878","71.8454956204575","74.141421682907","71.2714596931246","71.7609057725942","71.7732416087989","73.3480444613742","73.9510739413437","77.6299704096379","78.890036673266","79.9205694281902","80.2257636926568","83.401473817445","77.9061818971921","77.6282083474586","78.07223568767","75.0310075399951","73.3522279806051","85.2129880991356","77.2216676754998","79.2400286463722","81.8849403097107","82.7826238066137","79.9785784678395","77.4752919243144","77.3479332722392","75.1964301157572","73.3954195229454","72.6657216397012","75.7006164568004","75.403238640026","72.2186220705795","","",
